    0.0912   1.3487E+00   9.0606E-01
    0.0923   1.3661E+00   9.2591E-01
    0.0933   1.3926E+00   9.4339E-01
    0.0944   1.4234E+00   9.5298E-01
    0.0955   1.4542E+00   9.5685E-01
    0.0967   1.4840E+00   9.5666E-01
    0.0978   1.5118E+00   9.5332E-01
    0.0989   1.5359E+00   9.4892E-01
    0.1001   1.5593E+00   9.4895E-01
    0.1013   1.5875E+00   9.4986E-01
    0.1024   1.6203E+00   9.4793E-01
    0.1036   1.6567E+00   9.4026E-01
    0.1048   1.6941E+00   9.2414E-01
    0.1061   1.7272E+00   8.9811E-01
    0.1073   1.7509E+00   8.6632E-01
    0.1086   1.7640E+00   8.3443E-01
    0.1098   1.7685E+00   8.0736E-01
    0.1111   1.7686E+00   7.8867E-01
    0.1124   1.7694E+00   7.7726E-01
    0.1137   1.7733E+00   7.7058E-01
    0.1151   1.7812E+00   7.6631E-01
    0.1164   1.7932E+00   7.6227E-01
    0.1178   1.8088E+00   7.5649E-01
    0.1191   1.8268E+00   7.4711E-01
    0.1205   1.8448E+00   7.3247E-01
    0.1219   1.8587E+00   7.1338E-01
    0.1234   1.8668E+00   6.9378E-01
    0.1248   1.8699E+00   6.7744E-01
    0.1263   1.8718E+00   6.6703E-01
    0.1277   1.8766E+00   6.6063E-01
    0.1292   1.8851E+00   6.5477E-01
    0.1307   1.8961E+00   6.4624E-01
    0.1323   1.9057E+00   6.3459E-01
    0.1338   1.9121E+00   6.2208E-01
    0.1354   1.9146E+00   6.1097E-01
    0.1370   1.9130E+00   6.0416E-01
    0.1386   1.9089E+00   6.0613E-01
    0.1402   1.9077E+00   6.2193E-01
    0.1418   1.9225E+00   6.5261E-01
    0.1435   1.9645E+00   6.8403E-01
    0.1451   2.0319E+00   6.9649E-01
    0.1468   2.1063E+00   6.7669E-01
    0.1486   2.1724E+00   6.3536E-01
    0.1503   2.2437E+00   5.7479E-01
    0.1520   2.2724E+00   4.6586E-01
    0.1538   2.2617E+00   3.7757E-01
    0.1556   2.2324E+00   3.0865E-01
    0.1574   2.1983E+00   2.5646E-01
    0.1593   2.1567E+00   2.1309E-01
    0.1611   2.1049E+00   1.9877E-01
